Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
IT,Male,44,Technician,2017-11-27 08:03:05.556036,6,Bachelor,3,4550.0,48,9,21,10,50,14,86,1,1.38
Finance,Male,57,Technician,2023-11-08 08:03:05.556036,0,High School,1,3850.0,30,14,28,8,50,8,31,2,1.14
Customer Support,Female,26,Technician,2022-09-09 08:03:05.556036,1,High School,2,4200.0,58,35,17,2,50,1,31,2,1.33
Marketing,Male,46,Technician,2024-01-29 08:03:05.556036,0,High School,1,3850.0,54,32,21,4,50,5,22,2,3.11
IT,Female,56,Technician,2015-11-06 08:03:05.556036,8,Bachelor,3,4550.0,51,27,2,7,100,3,38,1,2.41
Marketing,Female,53,Technician,2019-01-26 08:03:05.556036,5,Bachelor,1,3850.0,38,17,8,13,100,18,12,1,2.67
IT,Other,27,Technician,2016-10-01 08:03:05.556036,7,Bachelor,4,4900.0,57,29,3,0,50,2,90,0,1.87
IT,Female,57,Technician,2017-05-14 08:03:05.556036,7,Bachelor,2,4200.0,56,3,28,8,75,10,31,0,4.74
IT,Male,52,Technician,2021-01-21 08:03:05.556036,3,Bachelor,2,4200.0,49,34,22,3,75,7,27,0,4.48
Sales,Male,32,Technician,2016-02-10 08:03:05.556036,8,PhD,4,4900.0,35,30,13,2,0,7,15,1,3.32
Legal,Male,41,Technician,2023-07-23 08:03:05.556036,1,High School,4,4900.0,57,4,9,5,0,14,96,0,4.81
Operations,Female,42,Technician,2021-03-21 08:03:05.556036,3,High School,2,4200.0,47,30,26,14,25,2,0,0,1.76
Legal,Female,40,Technician,2021-05-21 08:03:05.556036,3,Bachelor,3,4550.0,42,3,1,2,0,16,36,0,1.8
Sales,Female,54,Technician,2016-03-27 08:03:05.556036,8,High School,4,4900.0,55,49,8,10,0,15,8,1,1.73
HR,Male,53,Technician,2018-01-03 08:03:05.556036,6,Master,5,5250.0,32,6,18,4,0,12,85,2,2.07
Operations,Male,48,Technician,2018-02-08 08:03:05.556036,6,Bachelor,5,5250.0,43,24,11,11,0,2,88,0,4.81
IT,Female,44,Technician,2015-07-21 08:03:05.556036,9,PhD,3,4550.0,53,19,17,12,100,11,17,1,2.11
Marketing,Female,48,Technician,2023-05-05 08:03:05.556036,1,High School,3,4550.0,59,11,28,10,50,15,41,0,1.74
Legal,Female,24,Technician,2018-05-30 08:03:05.556036,6,High School,4,4900.0,37,29,0,9,100,12,94,2,1.2
Marketing,Male,29,Technician,2015-12-01 08:03:05.556036,8,High School,1,3850.0,40,32,29,5,25,14,99,2,3.57
Marketing,Male,49,Technician,2023-10-11 08:03:05.556036,0,Master,1,3850.0,43,28,13,14,0,1,28,1,2.9
Marketing,Male,27,Technician,2022-04-20 08:03:05.556036,2,Bachelor,4,4900.0,40,43,4,7,75,5,50,0,3.04
Sales,Female,57,Technician,2016-10-17 08:03:05.556036,7,High School,5,5250.0,50,19,4,0,0,6,31,0,1.7
Customer Support,Female,44,Technician,2015-10-22 08:03:05.556036,8,Bachelor,1,3850.0,34,48,19,2,25,13,73,0,4.83
Legal,Female,55,Technician,2021-04-11 08:03:05.556036,3,Bachelor,1,3850.0,44,4,17,7,0,3,96,1,3.44
HR,Female,39,Technician,2017-06-25 08:03:05.556036,7,High School,5,5250.0,51,25,1,9,50,1,90,1,4.05
Marketing,Male,59,Technician,2018-08-04 08:03:05.556036,6,High School,1,3850.0,43,1,12,7,25,12,19,0,1.81
Customer Support,Female,34,Technician,2017-10-07 08:03:05.556036,6,Bachelor,2,4200.0,39,11,13,4,75,1,82,2,2.25
Marketing,Female,37,Technician,2016-04-25 08:03:05.556036,8,Bachelor,4,4900.0,42,10,26,5,0,5,32,1,2.07
Sales,Male,31,Technician,2017-06-02 08:03:05.556036,7,Bachelor,1,3850.0,60,39,28,3,75,18,21,2,1.91
Operations,Male,50,Technician,2023-10-11 08:03:05.556036,0,Bachelor,4,4900.0,41,10,10,12,0,18,27,2,2.37
IT,Male,36,Technician,2015-12-25 08:03:05.556036,8,High School,3,4550.0,31,0,14,1,50,6,16,1,2.04
HR,Female,29,Technician,2015-09-11 08:03:05.556036,8,Master,2,4200.0,60,29,6,0,0,11,22,2,1.67
IT,Male,44,Technician,2018-09-18 08:03:05.556036,5,PhD,1,3850.0,59,28,15,9,0,15,14,0,2.18
Operations,Female,57,Technician,2023-02-04 08:03:05.556036,1,High School,4,4900.0,51,38,26,3,50,5,38,0,3.39
Operations,Female,36,Technician,2019-06-14 08:03:05.556036,5,Bachelor,1,3850.0,60,13,14,9,0,14,14,0,4.36
Sales,Male,37,Technician,2021-05-02 08:03:05.556036,3,High School,1,3850.0,39,26,20,6,25,10,6,1,2.33
IT,Male,58,Technician,2021-04-18 08:03:05.556036,3,High School,4,4900.0,60,13,11,8,0,5,25,2,2.72
Customer Support,Male,30,Technician,2017-10-27 08:03:05.556036,6,Bachelor,5,5250.0,33,2,13,10,100,11,7,0,1.88
Customer Support,Female,35,Technician,2016-10-20 08:03:05.556036,7,High School,1,3850.0,35,16,11,1,50,10,28,0,3.12
Operations,Female,57,Technician,2018-06-12 08:03:05.556036,6,High School,3,4550.0,34,7,1,1,100,1,47,1,1.5
Finance,Female,29,Technician,2022-03-06 08:03:05.556036,2,PhD,3,4550.0,39,2,8,13,75,9,14,1,2.66
Legal,Male,43,Technician,2015-05-25 08:03:05.556036,9,High School,3,4550.0,34,10,15,6,50,15,43,1,2.75
IT,Male,32,Technician,2016-11-11 08:03:05.556036,7,Bachelor,5,5250.0,45,34,29,5,75,10,7,0,2.33
Legal,Male,36,Technician,2016-12-08 08:03:05.556036,7,Bachelor,4,4900.0,35,33,24,3,25,5,39,0,1.06
Operations,Male,43,Technician,2022-09-20 08:03:05.556036,1,Bachelor,3,4550.0,56,49,9,3,75,13,97,2,3.89
Operations,Female,40,Technician,2021-08-15 08:03:05.556036,3,Bachelor,1,3850.0,36,21,7,12,25,4,6,1,1.06
Finance,Female,32,Technician,2014-11-10 08:03:05.556036,9,High School,3,4550.0,47,28,16,12,0,16,46,0,4.14
Legal,Female,35,Technician,2018-06-24 08:03:05.556036,6,Bachelor,2,4200.0,34,25,3,13,100,4,92,2,4.25
Legal,Female,41,Technician,2019-08-26 08:03:05.556036,5,Bachelor,2,4200.0,45,49,0,12,75,18,88,0,2.43
Engineering,Female,46,Technician,2014-09-23 08:03:05.556036,9,High School,2,4200.0,30,13,3,11,0,12,37,2,2.95
HR,Female,51,Technician,2021-03-29 08:03:05.556036,3,Bachelor,1,3850.0,32,11,22,12,25,6,97,1,4.26
Operations,Male,38,Technician,2020-10-19 08:03:05.556036,3,Bachelor,5,5250.0,51,34,19,1,50,10,88,0,3.63
Operations,Male,34,Technician,2016-04-04 08:03:05.556036,8,Master,5,5250.0,48,0,27,6,50,19,79,0,1.83
HR,Male,27,Technician,2016-06-18 08:03:05.556036,8,Bachelor,4,4900.0,59,39,0,5,25,3,68,1,4.67
Customer Support,Male,35,Technician,2014-09-22 08:03:05.556036,9,Master,5,5250.0,32,30,13,4,0,7,3,2,3.27
Marketing,Female,60,Technician,2016-03-17 08:03:05.556036,8,Bachelor,2,4200.0,44,18,20,10,25,9,14,2,2.69
Marketing,Male,26,Technician,2019-02-10 08:03:05.556036,5,Bachelor,1,3850.0,30,28,29,7,0,9,75,0,1.06
Operations,Female,24,Technician,2021-07-12 08:03:05.556036,3,Bachelor,2,4200.0,35,29,24,3,75,15,36,1,1.43
Operations,Female,47,Technician,2019-05-08 08:03:05.556036,5,High School,1,3850.0,49,22,23,5,75,11,17,2,3.31
IT,Male,49,Technician,2018-02-28 08:03:05.556036,6,High School,5,5250.0,38,21,5,1,50,19,8,1,4.15
Operations,Female,25,Technician,2019-11-02 08:03:05.556036,4,Master,2,4200.0,46,11,23,14,25,12,84,0,3.36
Finance,Male,35,Technician,2023-06-15 08:03:05.556036,1,High School,5,5250.0,58,11,24,0,75,13,16,0,3.55
Legal,Male,31,Technician,2023-05-17 08:03:05.556036,1,Bachelor,3,4550.0,36,25,24,0,100,3,6,0,1.74
IT,Other,25,Technician,2017-02-23 08:03:05.556036,7,Bachelor,3,4550.0,60,2,18,12,50,16,48,2,3.23
Operations,Female,50,Technician,2022-12-27 08:03:05.556036,1,Bachelor,3,4550.0,42,31,13,2,0,1,53,0,3.55
Operations,Other,42,Technician,2020-03-12 08:03:05.556036,4,Master,2,4200.0,51,45,21,8,25,13,97,0,4.82
Engineering,Other,33,Technician,2018-02-26 08:03:05.556036,6,High School,5,5250.0,46,33,22,1,100,6,39,2,4.8
Customer Support,Female,28,Technician,2016-09-12 08:03:05.556036,7,Bachelor,1,3850.0,35,49,1,0,75,2,9,1,3.11
Sales,Other,28,Technician,2024-07-22 08:03:05.556036,0,Bachelor,2,4200.0,59,9,26,14,50,19,49,2,3.39
Customer Support,Female,60,Technician,2021-08-20 08:03:05.556036,3,Master,4,4900.0,52,47,4,1,25,2,81,2,3.66
Legal,Male,37,Technician,2024-07-11 08:03:05.556036,0,Bachelor,1,3850.0,44,45,27,11,75,19,69,1,1.69
Finance,Female,39,Technician,2016-06-06 08:03:05.556036,8,Bachelor,3,4550.0,60,35,29,5,50,16,42,0,1.28
Finance,Female,53,Technician,2015-11-15 08:03:05.556036,8,Master,1,3850.0,44,28,19,7,100,4,70,2,2.11
Legal,Male,33,Technician,2023-10-18 08:03:05.556036,0,High School,2,4200.0,55,44,4,14,25,4,58,1,2.35
Finance,Male,53,Technician,2024-04-17 08:03:05.556036,0,Bachelor,5,5250.0,32,26,15,11,50,12,87,1,4.2
Customer Support,Male,38,Technician,2016-03-11 08:03:05.556036,8,Bachelor,4,4900.0,34,0,18,11,75,13,59,0,3.67
Operations,Male,27,Technician,2018-10-27 08:03:05.556036,5,PhD,3,4550.0,46,48,22,7,50,13,60,0,4.61
HR,Male,35,Technician,2021-05-09 08:03:05.556036,3,High School,3,4550.0,37,36,18,5,50,2,80,0,4.3
Legal,Male,34,Technician,2020-02-17 08:03:05.556036,4,Bachelor,3,4550.0,48,44,21,9,0,9,57,2,3.98
IT,Male,50,Technician,2021-08-06 08:03:05.556036,3,Bachelor,4,4900.0,39,13,11,10,100,16,83,0,2.14
Legal,Male,29,Technician,2022-08-26 08:03:05.556036,2,Bachelor,4,4900.0,46,17,18,5,50,17,3,0,4.3
Operations,Female,53,Technician,2016-09-03 08:03:05.556036,8,PhD,3,4550.0,34,35,5,3,100,7,21,2,4.98
Legal,Female,26,Technician,2022-03-08 08:03:05.556036,2,Bachelor,3,4550.0,37,7,27,0,100,15,69,2,1.58
Finance,Male,22,Technician,2024-04-18 08:03:05.556036,0,Master,2,4200.0,54,39,23,7,50,12,60,1,1.45
Marketing,Male,37,Technician,2018-03-01 08:03:05.556036,6,PhD,1,3850.0,48,29,11,13,50,11,75,1,2.38
Legal,Female,47,Technician,2015-03-17 08:03:05.556036,9,High School,2,4200.0,57,28,29,0,100,7,87,1,2.11
Marketing,Female,25,Technician,2015-09-30 08:03:05.556036,8,High School,3,4550.0,59,31,9,12,0,13,60,2,1.18
Marketing,Female,59,Technician,2020-09-09 08:03:05.556036,3,Bachelor,4,4900.0,50,31,9,12,100,8,51,2,4.91
Finance,Male,51,Technician,2022-04-16 08:03:05.556036,2,PhD,2,4200.0,50,0,14,12,50,1,93,1,3.64
Marketing,Male,57,Technician,2022-07-15 08:03:05.556036,2,High School,2,4200.0,42,22,3,8,25,14,8,1,2.8
Operations,Male,36,Technician,2024-05-27 08:03:05.556036,0,High School,3,4550.0,50,12,25,8,0,1,1,2,2.58
Sales,Female,30,Technician,2019-11-20 08:03:05.556036,4,Bachelor,1,3850.0,37,11,5,5,50,12,4,1,1.62
Customer Support,Female,33,Technician,2018-05-26 08:03:05.556036,6,Bachelor,1,3850.0,59,16,27,6,100,6,94,2,1.84
Marketing,Male,35,Technician,2022-11-15 08:03:05.556036,1,Bachelor,3,4550.0,50,26,10,10,25,5,82,0,1.6
Customer Support,Female,41,Technician,2015-08-10 08:03:05.556036,9,Bachelor,3,4550.0,35,49,23,9,75,10,68,2,3.88
Finance,Female,32,Technician,2017-11-11 08:03:05.556036,6,High School,2,4200.0,37,13,28,1,100,12,91,1,3.52
Operations,Male,51,Technician,2014-09-23 08:03:05.556036,9,High School,2,4200.0,31,23,0,0,25,10,11,2,1.77
Sales,Female,56,Technician,2014-11-26 08:03:05.556036,9,Bachelor,4,4900.0,57,21,7,11,100,12,54,1,2.57
IT,Male,57,Technician,2020-08-05 08:03:05.556036,4,Bachelor,3,4550.0,55,13,26,4,25,2,91,0,4.37
Sales,Female,30,Technician,2015-01-14 08:03:05.556036,9,Bachelor,5,5250.0,40,25,24,3,50,11,54,0,1.71
Customer Support,Male,44,Technician,2016-11-08 08:03:05.556036,7,High School,1,3850.0,60,1,9,9,75,9,4,0,2.73
Engineering,Male,52,Technician,2018-09-16 08:03:05.556036,5,High School,1,3850.0,52,16,18,2,75,15,86,1,4.78
HR,Male,54,Technician,2019-10-26 08:03:05.556036,4,PhD,2,4200.0,40,19,10,9,75,4,48,1,4.17
Operations,Male,60,Technician,2023-07-01 08:03:05.556036,1,PhD,3,4550.0,55,30,27,7,25,17,26,2,3.02
Engineering,Male,50,Technician,2019-10-18 08:03:05.556036,4,Bachelor,5,5250.0,45,0,18,7,100,18,17,1,2.51
Finance,Male,51,Technician,2022-02-23 08:03:05.556036,2,High School,1,3850.0,35,41,4,3,100,17,11,1,1.2
HR,Male,40,Technician,2018-04-23 08:03:05.556036,6,Bachelor,4,4900.0,55,33,18,9,25,19,46,0,3.73
Engineering,Male,51,Technician,2015-08-12 08:03:05.556036,9,Master,3,4550.0,37,33,4,3,75,16,40,2,2.82
Customer Support,Male,27,Technician,2018-03-18 08:03:05.556036,6,Master,5,5250.0,52,18,8,11,100,4,79,0,4.13
IT,Other,40,Technician,2016-02-17 08:03:05.556036,8,High School,2,4200.0,42,1,12,3,100,6,3,0,3.71
Operations,Male,35,Technician,2023-01-03 08:03:05.556036,1,High School,4,4900.0,54,25,4,10,50,5,83,2,4.53
Engineering,Female,49,Technician,2018-01-31 08:03:05.556036,6,High School,4,4900.0,42,41,23,12,0,10,25,0,3.64
Sales,Male,47,Technician,2021-06-08 08:03:05.556036,3,Bachelor,4,4900.0,33,14,19,1,100,4,66,0,1.31
HR,Male,23,Technician,2022-08-11 08:03:05.556036,2,Master,5,5250.0,33,18,28,10,75,13,98,0,3.68
Customer Support,Male,36,Technician,2016-02-21 08:03:05.556036,8,Bachelor,4,4900.0,41,19,3,11,25,9,20,2,1.54
Sales,Female,56,Technician,2023-05-02 08:03:05.556036,1,Master,3,4550.0,36,22,0,12,75,7,63,2,3.7
Sales,Male,44,Technician,2021-10-25 08:03:05.556036,2,High School,4,4900.0,55,12,12,14,50,2,39,2,1.86
Legal,Female,56,Technician,2020-06-16 08:03:05.556036,4,Bachelor,1,3850.0,44,26,17,12,100,17,46,2,3.34
Operations,Female,30,Technician,2017-08-08 08:03:05.556036,7,PhD,3,4550.0,53,16,11,14,75,19,23,2,3.46
Legal,Male,22,Technician,2019-10-04 08:03:05.556036,4,Bachelor,4,4900.0,55,46,2,9,0,12,49,1,4.84
Finance,Female,42,Technician,2021-07-23 08:03:05.556036,3,Bachelor,4,4900.0,41,26,1,8,25,7,7,0,2.01
IT,Male,49,Technician,2019-02-22 08:03:05.556036,5,Bachelor,1,3850.0,55,21,16,12,75,16,93,2,2.46
Customer Support,Male,42,Technician,2021-10-28 08:03:05.556036,2,Bachelor,5,5250.0,45,0,15,5,75,17,86,2,1.27
Engineering,Other,34,Technician,2018-08-22 08:03:05.556036,6,PhD,4,4900.0,38,28,27,10,25,18,57,1,4.22
Sales,Male,54,Technician,2017-09-29 08:03:05.556036,6,PhD,5,5250.0,56,42,10,7,50,5,20,1,3.88
Finance,Female,45,Technician,2016-05-30 08:03:05.556036,8,High School,3,4550.0,34,36,9,8,100,13,96,2,3.17
HR,Male,33,Technician,2015-07-04 08:03:05.556036,9,Bachelor,1,3850.0,38,36,5,1,0,10,33,2,2.44
Legal,Female,52,Technician,2021-12-12 08:03:05.556036,2,Master,3,4550.0,51,11,3,10,100,6,47,2,4.28
HR,Female,59,Technician,2020-05-23 08:03:05.556036,4,PhD,1,3850.0,34,28,20,14,50,14,86,2,1.72
Marketing,Female,22,Technician,2016-02-14 08:03:05.556036,8,Bachelor,2,4200.0,45,18,4,8,50,12,24,0,4.4
Legal,Male,27,Technician,2020-11-09 08:03:05.556036,3,Master,5,5250.0,56,12,11,6,50,11,66,1,4.25
Legal,Female,33,Technician,2020-07-21 08:03:05.556036,4,High School,2,4200.0,44,39,21,8,100,16,34,0,3.89
Operations,Male,40,Technician,2023-08-04 08:03:05.556036,1,High School,3,4550.0,39,48,17,7,75,18,91,0,4.55
Sales,Male,36,Technician,2024-03-20 08:03:05.556036,0,High School,2,4200.0,34,15,22,7,25,14,91,2,1.11
Finance,Other,48,Technician,2016-12-10 08:03:05.556036,7,High School,1,3850.0,49,44,24,13,25,5,17,1,2.51
HR,Female,33,Technician,2024-03-21 08:03:05.556036,0,Bachelor,2,4200.0,42,0,2,7,50,2,25,0,1.31
Marketing,Male,25,Technician,2016-10-29 08:03:05.556036,7,Master,5,5250.0,31,25,22,7,0,8,89,2,2.82
Engineering,Male,37,Technician,2022-03-29 08:03:05.556036,2,Master,4,4900.0,30,39,16,10,75,6,47,2,4.63
IT,Other,28,Technician,2018-05-07 08:03:05.556036,6,Bachelor,4,4900.0,31,32,20,4,0,1,26,0,4.01
HR,Male,39,Technician,2016-06-25 08:03:05.556036,8,High School,5,5250.0,42,6,8,7,75,12,27,1,3.24
IT,Female,35,Technician,2018-05-30 08:03:05.556036,6,High School,1,3850.0,32,4,15,4,0,14,34,1,4.57
HR,Male,29,Technician,2019-05-05 08:03:05.556036,5,High School,4,4900.0,52,35,0,3,0,9,46,2,1.94
Customer Support,Female,48,Technician,2018-07-15 08:03:05.556036,6,High School,3,4550.0,52,25,27,4,100,13,83,1,3.62
Engineering,Female,46,Technician,2019-11-10 08:03:05.556036,4,PhD,4,4900.0,45,0,11,0,0,16,81,2,4.57
IT,Male,27,Technician,2016-05-01 08:03:05.556036,8,High School,1,3850.0,39,49,11,12,50,16,27,1,2.82
Finance,Male,28,Technician,2022-02-18 08:03:05.556036,2,High School,4,4900.0,50,19,16,5,50,5,34,1,2.14
HR,Female,22,Technician,2021-06-27 08:03:05.556036,3,High School,5,5250.0,31,34,7,3,25,19,67,1,2.14
Finance,Female,30,Technician,2022-08-18 08:03:05.556036,2,Bachelor,3,4550.0,57,3,19,8,50,7,69,1,3.11
Legal,Male,49,Technician,2016-04-19 08:03:05.556036,8,High School,5,5250.0,31,35,15,4,0,4,66,1,4.83
Finance,Female,53,Technician,2023-12-31 08:03:05.556036,0,Master,5,5250.0,46,17,18,4,25,4,44,2,1.84
Legal,Male,23,Technician,2016-07-22 08:03:05.556036,8,Master,2,4200.0,43,49,8,2,25,14,68,0,2.28
Engineering,Male,54,Technician,2022-11-30 08:03:05.556036,1,Bachelor,2,4200.0,57,39,10,7,75,2,57,2,4.1
Engineering,Male,49,Technician,2020-05-27 08:03:05.556036,4,Bachelor,2,4200.0,56,23,28,3,25,11,82,2,2.44
Finance,Male,60,Technician,2015-10-26 08:03:05.556036,8,Bachelor,5,5250.0,47,22,24,3,0,17,28,1,3.37
Operations,Male,34,Technician,2016-03-07 08:03:05.556036,8,Bachelor,2,4200.0,42,38,27,1,25,11,53,0,4.06
Operations,Female,60,Technician,2016-07-01 08:03:05.556036,8,High School,3,4550.0,56,34,4,4,25,3,77,1,3.56
Engineering,Female,33,Technician,2021-10-22 08:03:05.556036,2,Bachelor,5,5250.0,37,44,25,12,25,8,14,0,3.3
Operations,Female,36,Technician,2014-10-30 08:03:05.556036,9,Bachelor,1,3850.0,39,21,9,4,25,7,75,2,2.69
HR,Male,43,Technician,2014-10-16 08:03:05.556036,9,High School,4,4900.0,33,42,9,7,0,8,98,1,2.15
IT,Male,35,Technician,2017-02-13 08:03:05.556036,7,High School,1,3850.0,45,13,21,14,0,15,62,2,4.14
Marketing,Female,42,Technician,2017-09-17 08:03:05.556036,6,Bachelor,2,4200.0,42,17,20,6,25,2,69,0,2.07
Operations,Female,48,Technician,2019-11-18 08:03:05.556036,4,High School,1,3850.0,60,31,14,9,50,16,31,1,2.26
Customer Support,Female,51,Technician,2019-06-03 08:03:05.556036,5,High School,2,4200.0,35,9,2,11,75,5,46,1,2.97
Sales,Female,54,Technician,2016-08-29 08:03:05.556036,8,High School,2,4200.0,50,29,3,8,50,6,76,0,3.43
Customer Support,Male,42,Technician,2018-11-08 08:03:05.556036,5,High School,5,5250.0,47,7,25,13,50,18,31,1,1.27
Customer Support,Female,50,Technician,2021-12-24 08:03:05.556036,2,PhD,1,3850.0,43,16,18,9,100,3,95,0,3.0
HR,Female,55,Technician,2018-09-20 08:03:05.556036,5,Master,1,3850.0,30,9,16,7,0,6,15,2,3.51
Finance,Female,43,Technician,2020-11-20 08:03:05.556036,3,High School,4,4900.0,33,43,19,1,0,9,55,1,4.41
Engineering,Male,60,Technician,2021-05-29 08:03:05.556036,3,Bachelor,4,4900.0,33,38,28,10,100,19,21,2,1.38
Sales,Female,44,Technician,2020-07-26 08:03:05.556036,4,PhD,4,4900.0,33,0,29,10,75,15,53,0,1.62
Sales,Female,39,Technician,2016-03-21 08:03:05.556036,8,High School,1,3850.0,52,42,27,14,0,18,35,0,1.47
Operations,Male,42,Technician,2016-09-15 08:03:05.556036,7,Bachelor,2,4200.0,50,49,18,11,25,14,13,1,3.9
Engineering,Male,22,Technician,2018-10-25 08:03:05.556036,5,Bachelor,1,3850.0,50,31,5,13,50,3,88,1,4.97
Engineering,Male,53,Technician,2016-03-06 08:03:05.556036,8,Bachelor,2,4200.0,37,22,18,6,0,15,75,2,3.66
Finance,Other,46,Technician,2022-06-30 08:03:05.556036,2,Bachelor,3,4550.0,39,17,0,0,0,14,91,1,2.2
IT,Other,24,Technician,2018-05-17 08:03:05.556036,6,Bachelor,3,4550.0,43,10,23,6,75,14,95,1,4.67
IT,Female,48,Technician,2015-06-15 08:03:05.556036,9,Master,5,5250.0,43,29,18,1,75,8,98,1,3.55
Customer Support,Male,27,Technician,2024-02-22 08:03:05.556036,0,High School,2,4200.0,50,40,26,14,75,14,94,1,3.21
Finance,Female,46,Technician,2019-08-13 08:03:05.556036,5,Bachelor,5,5250.0,42,26,15,12,0,16,98,0,1.67
Legal,Male,52,Technician,2023-04-18 08:03:05.556036,1,PhD,5,5250.0,46,42,15,4,100,16,70,1,2.99
IT,Female,29,Technician,2015-08-15 08:03:05.556036,9,Bachelor,4,4900.0,30,30,27,7,50,16,17,0,4.52
Customer Support,Male,32,Technician,2014-10-29 08:03:05.556036,9,High School,4,4900.0,54,15,12,5,0,6,68,1,2.09
Operations,Male,58,Technician,2015-06-04 08:03:05.556036,9,Bachelor,5,5250.0,39,0,24,7,0,1,15,2,4.57
Legal,Female,52,Technician,2020-05-10 08:03:05.556036,4,Bachelor,4,4900.0,41,17,26,10,100,7,92,0,4.91
Sales,Male,28,Technician,2016-01-01 08:03:05.556036,8,High School,2,4200.0,53,8,28,2,0,3,28,0,3.26
Legal,Male,57,Technician,2023-07-19 08:03:05.556036,1,High School,2,4200.0,44,7,16,3,100,1,57,2,1.05
Marketing,Female,57,Technician,2022-04-20 08:03:05.556036,2,High School,5,5250.0,55,6,22,14,50,8,87,1,4.55
Sales,Male,44,Technician,2015-11-08 08:03:05.556036,8,Master,1,3850.0,59,30,8,7,50,9,99,0,3.32
Finance,Female,41,Technician,2017-08-25 08:03:05.556036,7,High School,1,3850.0,53,2,11,4,75,6,38,2,3.68
Legal,Male,24,Technician,2018-08-01 08:03:05.556036,6,Bachelor,1,3850.0,40,5,25,7,50,7,30,2,4.05
HR,Female,32,Technician,2017-11-22 08:03:05.556036,6,Master,2,4200.0,57,5,12,4,25,17,42,2,1.78
Engineering,Male,55,Technician,2017-02-09 08:03:05.556036,7,High School,4,4900.0,38,37,28,5,100,6,77,1,2.49
Operations,Female,36,Technician,2017-09-23 08:03:05.556036,6,Master,5,5250.0,32,25,8,13,75,13,4,1,2.02
HR,Female,42,Technician,2017-11-29 08:03:05.556036,6,PhD,5,5250.0,45,36,27,11,25,16,55,1,2.18
Marketing,Female,33,Technician,2019-07-08 08:03:05.556036,5,Bachelor,3,4550.0,40,0,5,1,75,5,26,1,1.02
Marketing,Female,29,Technician,2014-10-26 08:03:05.556036,9,High School,5,5250.0,43,20,9,11,75,11,7,0,3.76
IT,Female,34,Technician,2021-06-04 08:03:05.556036,3,High School,5,5250.0,52,22,7,7,75,4,45,2,2.6
Sales,Male,57,Technician,2016-02-08 08:03:05.556036,8,Bachelor,1,3850.0,30,47,5,14,75,8,43,0,3.55
Marketing,Female,35,Technician,2016-01-27 08:03:05.556036,8,High School,3,4550.0,47,37,15,7,75,3,88,1,4.4
HR,Male,34,Technician,2020-10-03 08:03:05.556036,3,Bachelor,2,4200.0,60,34,0,12,75,2,13,1,4.93
Legal,Male,24,Technician,2023-09-21 08:03:05.556036,0,Bachelor,1,3850.0,58,31,14,10,100,3,86,0,1.69
Legal,Female,59,Technician,2019-05-26 08:03:05.556036,5,Bachelor,3,4550.0,41,17,4,7,100,14,21,2,4.43
Operations,Male,29,Technician,2018-08-06 08:03:05.556036,6,High School,3,4550.0,51,11,17,3,50,1,95,0,4.35
Finance,Male,53,Technician,2023-12-14 08:03:05.556036,0,PhD,2,4200.0,47,10,15,11,100,4,96,1,4.93
HR,Female,55,Technician,2022-12-08 08:03:05.556036,1,Bachelor,2,4200.0,44,36,24,8,75,15,54,1,2.45
Operations,Male,35,Technician,2024-07-20 08:03:05.556036,0,High School,4,4900.0,52,18,9,7,0,3,46,0,4.82
IT,Female,51,Technician,2020-05-23 08:03:05.556036,4,Bachelor,1,3850.0,36,7,22,9,75,5,4,1,3.72
Customer Support,Female,27,Technician,2015-11-09 08:03:05.556036,8,Bachelor,3,4550.0,58,38,16,3,25,13,45,1,4.4
Finance,Male,24,Technician,2017-04-26 08:03:05.556036,7,Bachelor,4,4900.0,45,14,26,4,50,11,96,1,2.88
Finance,Female,34,Technician,2019-01-20 08:03:05.556036,5,High School,3,4550.0,56,20,9,6,100,11,19,0,1.86
Engineering,Male,39,Technician,2024-01-23 08:03:05.556036,0,Bachelor,3,4550.0,49,19,28,8,25,7,73,2,4.54
Engineering,Female,35,Technician,2020-07-15 08:03:05.556036,4,Bachelor,4,4900.0,32,36,7,4,75,6,8,2,3.18
HR,Female,60,Technician,2022-05-20 08:03:05.556036,2,High School,5,5250.0,55,27,15,3,100,5,92,2,3.82
IT,Female,41,Technician,2019-11-28 08:03:05.556036,4,High School,3,4550.0,54,7,2,14,100,18,48,1,2.9
Customer Support,Male,32,Technician,2024-05-11 08:03:05.556036,0,Bachelor,1,3850.0,55,42,10,1,50,6,9,0,3.97
HR,Male,56,Technician,2019-11-07 08:03:05.556036,4,PhD,2,4200.0,37,23,16,12,100,13,16,1,3.46
Sales,Male,54,Technician,2021-01-30 08:03:05.556036,3,High School,2,4200.0,38,45,21,6,75,13,48,0,3.41
IT,Male,47,Technician,2022-03-01 08:03:05.556036,2,High School,1,3850.0,47,9,20,6,50,1,0,2,4.59
Operations,Male,25,Technician,2020-07-15 08:03:05.556036,4,Master,5,5250.0,31,7,22,5,50,2,17,1,1.93
Customer Support,Female,30,Technician,2016-04-15 08:03:05.556036,8,Bachelor,1,3850.0,39,18,2,9,0,17,31,1,2.38
